tokens,ner_tags
"['""', 'Soal', 'capres', 'saya', 'belum', 'mau', 'komentar', 'dulu', ',', '""', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Saya', 'serahkan', 'sepenuhnya', 'kepada', 'DPP', ',', '""', 'kata', 'dia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dua', 'periode', 'itu', ',', 'kata', 'dia', ',', 'sesuai', 'dengan', 'ketentuan', 'konstitusi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Menteri', 'Luar', 'Negeri', 'Amerika', 'Serikat', 'Condoleezza', 'Rice', ',', 'yang', 'mengecam', 'keras', 'penangkapan', 'dan', 'pemukulan', 'terhadap', 'Tsvangirai', 'dan', 'puluhan', 'pendukungnya', ',', 'sebelumnya', 'menggambarkan', 'Zimbabwe', 'sebagai', 'pos', 'terdepan', 'tirani', '.']","['O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']"
"['Saat', 'Jokowi', 'menjadi', 'Gubernur', 'DKI', 'Jakarta', ',', 'Ruhut', 'sempat', 'menilainya', 'tak', 'mampu', 'mengatasi', 'sejumlah', 'penyakit', 'kronis', 'Ibu', 'Kota', '.']","['O', 'B-PERSON', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Belum', ',', 'kalo', 'saya', 'memberikan', 'masukan', ',', 'memang', 'ada', 'komunikasi', '.', 'Memang', 'ada', 'suatu', 'kesempatan', 'membicarakan', 'tentang', 'struktur', '.', 'Pentingnya', 'memanage', 'menteri', 'dengan', 'prinsip', 'the', 'right', 'person', 'on', 'the', 'right', 'place', '.', 'Itu', 'yang', 'penting', ',', '""', 'ujar', 'Sutiyoso', ',', 'di', 'Balaikota', ',', 'Jalan', 'Medan', 'Merdeka', 'Selatan', ',', 'Senin', '(', '1/9/2014', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['Mereka', 'memproduksi', 'suatu', 'zat', 'yang', 'disebut', 'propolis', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Peraturan', '-', 'peraturan', 'itu', 'malah', 'meliberalisasi', 'pertanian', 'sembari', 'menggelar', 'karpet', 'merah', 'bagi', 'korporasi', 'besar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Radio', 'berbahasa', 'Indonesia', 'berhasil', 'diluncurkan', 'di', 'Gaza', 'dan', 'disiarkan', 'langsung', 'ke', 'Indonesia', '.']","['O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Padahal', ',', 'ini', 'perlu', 'disampaikan', 'untuk', 'rencana', 'strategi', 'global', 'pada', 'pertemuan', 'WHO', 'akhir', 'pekan', 'mendatang', 'di', 'Jenewa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']"
"['Operasi', 'militer', 'Israel', 'ke', 'Gaza', 'yang', 'dimulai', 'sejak', '8', 'Juli', 'lalu', ',', 'telah', 'merenggut', 'lebih', 'dari', '2.100', 'nyawa', 'warga', 'Palestina', ',', 'termasuk', 'sekitar', '500', 'anak', '-', 'anak', '.']","['O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'B-LOCATION', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
"['Dia', 'mengatakan', ',', 'jika', 'merujuk', 'pasal', '53', 'dalam', 'peraturan', 'tersebut', ',', 'sanksi', 'yang', 'diterapkan', 'dapat', 'berupa', 'surat', 'peringatan', ',', 'pembayaran', 'denda', ',', 'pembatasan', 'kegiatan', 'usaha', ',', 'hingga', 'pencabutan', 'izin', 'usaha', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pertama', ',', 'Jokowi', 'saat', 'ini', 'sedang', 'fokus', 'menyelesaikan', 'kewajibannya', 'sebagai', 'Gubernur', 'DKI', 'Jakarta', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mustaghfirin', 'yang', 'tengah', 'mendampingi', 'Musliar', 'segera', 'meminta', 'panitia', 'untuk', 'menghitung', 'ulang', 'perolehan', 'medali', 'kedua', 'provinsi', 'itu', '.']","['B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cabai', 'Masih', 'Naik', 'Harga', 'cabai', 'merah', 'masih', 'naik', ',', 'bertahan', 'di', 'kisaran', 'Rp', '18', '-', '20ribu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
"['Jero', 'ingin', 'pengetatan', 'konsumsi', 'BBM', 'subsidi', 'tidak', 'merugikan', 'rakyat', 'kelas', 'menengah', 'ke', 'bawah', ',', 'seperti', 'nelayan', ',', 'petani', 'dan', 'lainnya', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Masih', 'ada', 'perbedaan', 'mengenai', 'konversi', 'suara', 'ke', 'kursi', '.', 'Belum', 'ada', 'titik', 'temu', ',', '""', 'kata', 'Wakil', 'Ketua', 'Dewan', 'Perwakilan', 'Rakyat', ',', 'Pramono', 'Anung', ',', 'disela', 'forum', 'lobi', ',', 'Rabu', 'malam', ',', '11', 'April', '2012', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['Hal', 'ini', ',', 'menurut', 'dia', 'karena', 'perubahan', 'asumsi', 'nilai', 'tukar', 'dari', 'usulan', 'awal', 'APBNP', '2007', 'Rp9.100', 'per', 'dolar', 'AS', 'menjadi', 'Rp9.050', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O', 'B-QUANTITY', 'O']"
"['""', 'Tambahan', 'kuota', 'sudah', 'disepakati', 'tidak', 'ada', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pemerintah', 'juga', 'menyadari', 'peran', 'jaringan', 'besar', 'media', 'Barat', 'pimpinan', 'BBC', 'dan', 'CNN', 'dalam', 'mencoba', 'mengampuni', 'MDC', 'dari', 'kesalahan', 'nyata', 'dan', 'jelas', 'melakukan', 'kekerasan', 'umum', ',', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Menurut', 'dia', ',', 'meskipun', 'Mahkamah', 'Konstitusi', 'telah', 'memutuskan', 'kartu', 'tanda', 'penduduk', '(', 'KTP', ')', 'atau', 'paspor', 'bisa', 'digunakan', 'sebagai', 'bukti', 'pemilih', ',', 'hal', 'itu', 'tidak', 'akan', 'berpengaruh', 'besar', 'terhadap', 'kualitas', 'pilpres', 'kali', 'ini', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Soal', 'kursi', 'MPR', 'bukan', 'mengalah', ',', 'PPP', 'sudah', 'beralih', 'ke', 'KIH', ',', '""', 'katanya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Meskipun', 'sudah', 'nonaktif', 'dari', 'Partai', 'NasDem', ',', 'Endriartono', 'belum', 'memutuskan', 'akan', 'mengundurkan', 'diri', 'dari', 'NasDem', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Daftarnya', 'saya', 'ambil', 'dari', 'beberapa', 'sumber', ',', '""', 'ujarnya', 'dalam', 'diskusi', 'di', '""', 'Alibaba', 'Steak', ',', '""', 'Jl', '.', 'Wahid', 'Hasyim', ',', 'Jakarta', ',', 'Selasa', '(', '15/3', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['""', 'Manuver', 'Golkar', 'kami', 'sudah', 'tahu', ',', 'itu', 'bagian', 'dari', 'permainan', 'politik', '.', 'Golkar', 'itu', 'kan', 'pemain', 'politik', 'yang', 'sudah', 'matang', ',', '""', 'ujarnya', 'kepada', 'Tempo', ',', 'Senin', '2', 'April', '2012', '.']","['O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['""', 'Gambar', 'ini', 'bisa', 'memberikan', 'bukti', 'dan', 'memverifikasi', 'hal', 'itu', ',', '""', 'ujar', 'dia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hanung', 'juga', 'menjamin', 'tak', 'ada', 'penimbunan', 'BBM', 'terkait', 'kondisi', 'pembatasan', 'jatah', 'BBM', 'subsidi', 'di', 'berbagai', 'SPBU', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jumlah', 'korban', 'tewas', 'dari', 'masyarakat', 'Palestina', 'sudah', 'menembus', 'angka', '2', 'ribu', 'orang', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'I-QUANTITY', 'O']"
"['Dibuat', 'dalam', 'bentuk', 'salep', ',', 'dalam', 'proses', 'pembuatannya', ',', 'setiap', 'darah', 'sapi', 'yang', 'diambil', 'lalu', 'kemudian', 'disentrifugasi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Sejak', 'awal', 'kami', 'menyatakan', ',', 'Insya', 'Allah', 'tidak', 'akan', 'ada', 'kesulitan', 'bagi', 'kami', 'yang', 'sudah', 'delapan', 'kali', 'mengikuti', 'pemilu', ',', '""', 'ujar', 'Sekretaris', 'Jenderal', 'PPP', 'M', 'Romahurmuziy', ',', 'Minggu', '(', '28/10/2012', ')', 'malam', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O']"
"['Diketahui', ',', 'kata', 'Basarah', ',', 'melalui', 'anggotanya', 'di', 'Komisi', 'III', 'DPR', 'RI', ',', 'Gerindra', 'mendukung', 'penuh', 'pencalonan', 'Budi', 'Gunawan', ',', 'bahkan', 'selalu', 'mendesak', 'agar', 'Jokowi', 'segera', 'melantik', 'Budi', 'Gunawan', 'sebagai', 'Kapolri', '.']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O']"
"['Rapat', 'paripurna', 'mengenai', 'Rancangan', 'Undang', '-', 'Undang', 'Pemilihan', 'Umum', 'ditunda', 'hingga', 'Kamis', ',', '12', 'April', '2012', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['KPK', 'dianggapnya', 'lembaga', 'super', 'body', 'yang', 'bekerja', 'secara', 'tertutup', ',', 'bertentangan', 'dengan', 'demokrasi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Kita', 'cari', 'waktu', 'yang', 'enak', ',', '""', 'tambah', 'Wiranto', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']"
"['Mantan', 'Presiden', 'itu', 'juga', 'menandaskan', 'tidak', 'akan', 'mendatangi', 'tempat', 'pemungutan', 'suara', '(', 'TPS', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O']"
"['Perempuan', 'yang', 'pernah', 'diisukan', 'menikah', 'siri', 'dengan', 'dengan', 'raja', 'dangdut', 'Rhoma', 'Irama', 'itu', 'maju', 'di', 'daerah', 'pemilihan', 'Jawa', 'Tengah', 'V', 'dengan', 'nomor', 'urut', '1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Menurut', 'Ucok', 'Harahap', ',', 'pedagang', 'ikan', 'kering', ',', 'para', 'pembeli', 'mayoritas', 'datang', 'dari', 'luar', 'kota', 'seperti', 'Aceh', ',', 'Riau', ',', 'Jambi', ',', 'dan', 'Batam', '.']","['O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'O']"
"['Untuk', 'serikat', 'buruh', 'swasta', ',', 'biaya', 'upah', 'dan', 'gaji', 'naik', '0.9', '%', 'pada', 'kuartal', 'ketiga', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'O', 'O', 'O']"
"['Tujuan', 'lain', 'dari', 'proyek', 'pemilahan', 'foto', 'NASA', 'ini', 'adalah', 'mengevaluasi', 'penerangan', 'jalan', 'untuk', 'meningkatkan', 'keselamatan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Iran', 'mengklaim', 'bahwa', 'mereka', 'telah', 'melanggar', 'wilayah', 'perairan', 'negara', 'tersebut', ',', 'namun', 'Inggris', 'menyatakan', 'mereka', 'masih', 'berada', 'di', 'perairan', 'Irak', 'dan', 'menuntut', 'pembebasan', 'mereka', 'segera', '.']","['B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Selain', 'Amir', ',', 'Partai', 'Demokrat', 'masih', 'menyisakan', 'empat', 'nama', 'lain', 'di', 'kursi', 'menteri', 'Kabinet', 'Indonesia', 'Bersatu', 'II', '.']","['O', 'B-PERSON', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sesudah', 'beberapa', 'bulan', ',', 'Perserikatan', 'Bangsa', '-', 'Bangsa', 'merundingkan', 'dengan', 'Presiden', 'Sudan', 'Omar', 'Beshir', 'tentang', 'bentuk', 'sederhana', 'pasukan', 'Afrika', 'Bersatu', '-', 'Perserikatan', 'Bangsa', '-', 'Bangsa', ',', 'yang', 'akan', 'mengganti', 'pasukan', 'Afrika', 'Bersatu', '.']","['O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Berikut', 'adalah', 'tujuh', 'kota', 'di', 'Indonesia', 'yang', 'dianggap', 'paling', 'nyaman', 'untuk', 'ditinggali', ':']","['O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Selain', 'itu', ',', 'ambang', 'batas', 'parlemen', '(', 'Parliamentary', 'Threshold', ')', 'juga', 'disepakati', 'di', 'angka', '3,5', 'persen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-QUANTITY', 'I-QUANTITY', 'O']"
"['Freddy', 'menegaskan', ',', 'Partai', 'Golkar', 'tak', 'akan', 'segan', 'memberhentikan', 'mantan', 'Ketua', 'Umum', 'Golkar', ',', 'Jusuf', 'Kalla', ',', 'jika', 'maju', 'sebagai', 'capres', 'dari', 'partai', 'lain', '.']","['B-PERSON', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ketiga', ',', 'Tedjo', 'menilai', 'KPK', 'kekanak', '-', 'kanakan', '.']","['O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Penundaan', 'tersebut', 'disebabkan', 'karena', 'masih', 'adanya', 'perbedaan', 'antar', 'fraksi', 'dalam', 'poin', 'metode', 'penghitungan', 'suara', 'ke', 'kursi', 'antara', 'metode', 'kuota', 'murni', 'dan', 'webster', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ketua', 'Dewan', 'Pembina', 'Partai', 'Demokrat', 'Susilo', 'Bambang', 'Yudhoyono', 'menganggap', 'kasus', 'Nazaruddin', 'sebagai', 'musibah', 'bagi', 'partai', 'yang', 'dibentuknya', 'pada', 'tahun', '2004', 'itu', '.']","['O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adapun', 'Presiden', 'Joko', 'Widodo', 'berjanji', 'bakal', 'menyelesaikan', 'sengkarut', 'ini', 'sepulangnya', 'dia', 'dari', 'lawatan', 'ke', 'tiga', 'negara', 'Asia', 'Tenggara', ',', 'yakni', 'Malaysia', ',', 'Brunei', 'Darussalam', ',', 'dan', 'Filipina', ',', 'pada', 'Selasa', ',', '10', 'Februari', '2015', '.']","['O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O']"
"['Konvensi', 'ini', 'berbeda', 'dengan', 'konvensi', 'pada', '2004', 'yang', 'dilakukan', 'dari', 'tingkat', 'bawah', ',', 'kabupaten', '/', 'kota', ',', 'provinsi', 'hingga', 'ke', 'pusat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dengan', 'tidak', 'ada', 'tanda', '-', 'tanda', 'berakhirnya', 'pertempuran', 'yang', 'saat', 'ini', 'telah', 'memasuki', 'pekan', 'ketujuh', ',', 'pernyataan', 'tegas', 'Netanyahu', 'sepertinya', 'mengindikasikan', 'satu', 'langkah', 'maju', 'berani', 'menyerang', 'permukiman', 'padat', 'penduduk', ',', 'meski', 'berisiko', 'semakin', 'dikecam', 'internasional', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Penghasilan', 'memang', 'harus', 'dilaporkan', ',', 'sumber', 'kekayaan', 'dari', 'mana', ',', 'semua', 'wajib', ',', '""', 'ujarnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sehingga', 'dalam', 'proses', 'pemutakhiran', 'data', 'pemilih', 'tidak', 'sempat', 'terpantau', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['""', 'Belum', 'sampai', 'sana', '.', 'Nanti', 'kita', 'bicara', 'lagi', 'setelah', 'ini', ',', '""', 'ujarnya', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Alex', 'Mendur', 'tertangkap', ',', 'tentara', 'Jepang', 'menyita', 'foto', '-', 'foto', 'yang', 'baru', 'saja', 'dibuat', 'dan', 'memusnahkannya', '.']","['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mantan', 'Panglima', 'Tentara', 'Nasional', 'Indonesia', 'Endriartono', 'Sutarto', 'mengatakan', 'sudah', 'mengundurkan', 'diri', 'dari', 'jabatannya', 'sebagai', 'Ketua', 'Dewan', 'Pertimbangan', 'Partai', 'Nasional', 'Demokrat', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O']"
"['Ajakan', 'itu', 'disampaikan', 'Wapres', 'ketika', 'membuka', 'Agrinex', 'International', 'Expo', '2010', 'di', 'Jakarta', 'Convention', 'Center', ',', 'Jumat', '(', '12/3/2010', ')', 'siang', 'ini', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O']"
"['Mantan', 'Menteri', 'Perumahan', 'Rakyat', 'itu', 'lebih', 'setuju', 'jika', 'Golkar', 'mengikuti', 'pemerintahan', 'Jokowi', '-', 'JK', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Partai', 'Demokrasi', 'Indonesia', 'Perjuangan', 'menuding', 'Gubernur', 'Jawa', 'Barat', 'Ahmad', 'Heryawan', 'dan', 'Wakil', 'Gubernur', 'Yusuf', 'Effendi', 'bertanggung', 'jawab', 'terhadap', 'banyaknya', 'korupsi', 'di', 'provinsi', 'itu', '.']","['B-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'I-ORGANIZATION', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Perbandingan', 'Molekuler', 'memperdalam', 'Kebuntuan', 'Evolusi', 'Kambrium', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Radio', 'pemerintah', 'melaporkan', 'bentrokan', 'yang', 'berlangsung', 'antara', 'polisi', 'dan', 'pendukung', 'MDC', 'di', 'pusat', 'perbelanjaan', 'Machipisa', 'di', 'daerah', 'berpenghasilan', 'rendah', 'Highfield', 'di', 'dekat', 'Lapangan', 'Zimbabwe', ',', 'yang', 'direncanakan', 'sebagai', 'tempat', 'pawai', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
